site_no,station_nm,dec_lat_va,dec_long_va,huc_cd,tz_cd,flow,flow_unit,flow_dt,stage,stage_unit,stage_dt,class,percentile,percent_median,percent_mean,url
12166185,"NF STILLAGUAMISH R AT C-POST BRIDGE NEAR OSO, WA",48.2836,-121.831,17110008,PST,942,cfs,"2019-04-09 05:15:00",273.34,ft,"2019-04-09 05:15:00",0,33.33,69.26,69.26,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12166185
12166300,"NF STILLAGUAMISH RIVER NEAR OSO, WA",48.272,-121.888,17110008,PST,0,,"0000-00-00 00:00:00",214.76,ft,"2019-04-09 05:15:00",0,0,,,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12166300
12167000,"NF STILLAGUAMISH RIVER NEAR ARLINGTON, WA",48.2615,-122.048,17110008,PST,1420,cfs,"2019-04-09 05:15:00",3.56,ft,"2019-04-09 05:15:00",5,27.19,72.45,64.72,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12167000
12170300,"STILLAGUAMISH RIVER NEAR STANWOOD, WA",48.2112,-122.337,17110008,PST,1470,cfs,"2016-09-05 23:45:00",6.56,ft,"2019-04-09 05:00:00",0,33.33,27.63,27.63,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12170300
12172000,"BIG BEAVER CREEK NEAR NEWHALEM, WA",48.7776,-121.073,17110005,PST,374,cfs,"2019-04-09 05:45:00",1.91,ft,"2019-04-09 05:45:00",0,76.26,143.85,124.33,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12172000
12173500,"RUBY CREEK BELOW PANTHER CREEK NEAR NEWHALEM, WA",48.7082,-120.977,17110005,PST,546,cfs,"2019-04-09 05:45:00",2.52,ft,"2019-04-09 05:45:00",0,76.62,188.93,138.06,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12173500
12175000,"ROSS RESERVOIR NEAR NEWHALEM, WA",48.7326,-121.068,17110005,PST,0,,"0000-00-00 00:00:00",1497.17,ft,"2019-04-09 05:00:00",0,0,,,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12175000
12175500,"THUNDER CREEK NEAR NEWHALEM, WA",48.6726,-121.073,17110005,PST,274,cfs,"2019-04-09 05:45:00",5.81,ft,"2019-04-09 05:45:00",5,55,103.4,88.34,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12175500
12176500,"DIABLO RESERVOIR NEAR NEWHALEM, WA",48.7154,-121.132,17110005,PST,0,,"0000-00-00 00:00:00",1202.02,ft,"2019-04-09 05:00:00",0,0,,,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12176500
12177700,"GORGE RESERVOIR NEAR NEWHALEM, WA",48.6979,-121.208,17110005,PST,0,,"0000-00-00 00:00:00",871.03,ft,"2019-04-09 05:00:00",0,0,,,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12177700
12178000,"SKAGIT RIVER AT NEWHALEM, WA",48.6718,-121.246,17110005,PST,4080,cfs,"2019-04-09 05:45:00",83.61,ft,"2019-04-09 05:45:00",5,54.85,105.15,100.98,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12178000
12178100,"NEWHALEM CREEK NEAR NEWHALEM, WA",48.6601,-121.248,17110005,PST,100,cfs,"2019-04-09 05:00:00",2.75,ft,"2019-04-09 05:00:00",5,39.54,80,71.11,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12178100
12179900,"BACON CREEK BELOW OAKES CREEK NEAR MARBLEMOUNT, WA",48.6046,-121.4,17110005,PST,Bkw,cfs,"2019-04-09 05:00:00",3.74,ft,"2019-04-09 05:00:00",0,20.97,74.34,58.25,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12179900
12181000,"SKAGIT RIVER AT MARBLEMOUNT, WA",48.5337,-121.43,17110005,PST,4990,cfs,"2019-04-09 05:45:00",3.8,ft,"2019-04-09 05:45:00",5,45.76,97.18,90.99,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12181000
12181090,"SOUTH CASCADE MIDDLE TARN NEAR MARBLEMOUNT, WA",48.3687,-121.06,17110005,PST,29.6,cfs,"2018-09-27 06:15:00",1.1,ft,"2018-09-27 06:15:00",0,0,,,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12181090
12181200,"SALIX CREEK AT S CASCADE GL NEAR MARBLEMOUNT, WA",48.371,-121.078,17110005,PST,0.06,cfs,"2018-09-27 16:00:00",0.22,ft,"2018-09-27 16:00:00",0,25,50,27.27,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12181200
12182500,"CASCADE RIVER AT MARBLEMOUNT, WA",48.5262,-121.415,17110005,PST,467,cfs,"2019-04-09 05:45:00",13.17,ft,"2019-04-09 05:45:00",0,27.69,65.04,48.05,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12182500
12184700,"SKAGIT RIVER NEAR ROCKPORT, WA",48.4926,-121.548,17110005,PST,0,,"0000-00-00 00:00:00",4.67,ft,"2019-04-09 05:30:00",0,0,,,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12184700
12186000,"SAUK RIVER AB WHITE CHUCK RIVER NR  DARRINGTON, WA",48.1687,-121.471,17110006,PST,881,cfs,"2019-04-09 05:15:00",3.44,ft,"2019-04-09 05:15:00",5,57.22,109.03,93.62,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12186000
12187500,"SAUK RIVER AT DARRINGTON, WA",48.2498,-121.585,17110006,PST,Dis,cfs,"2017-08-04 06:45:00",Dis,ft,"2017-08-04 06:45:00",0,95.45,2625,2291.18,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12187500
12189500,"SAUK RIVER NEAR SAUK, WA",48.4246,-121.568,17110006,PST,3130,cfs,"2019-04-09 05:45:00",4.46,ft,"2019-04-09 05:45:00",5,49.2,99.37,86.17,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12189500
12190400,"BAKER RIVER AB BLUM CREEK NEAR CONCRETE, WA",48.754,-121.547,17110005,PST,551,cfs,"2019-04-09 05:00:00",8.43,ft,"2019-04-09 05:00:00",0,25.8,71.65,56.63,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12190400
12191600,"BAKER LAKE AT UPPER BAKER DAM NEAR CONCRETE, WA",48.6493,-121.691,17110005,PST,0,,"0000-00-00 00:00:00",698.45,ft,"2019-04-09 05:00:00",0,0,,,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12191600
12193000,"LAKE SHANNON AT CONCRETE, WA",48.5479,-121.741,17110005,PST,0,,"0000-00-00 00:00:00",391.3,ft,"2019-04-09 05:00:00",0,0,,,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12193000
12193400,"BAKER RIVER AT HENRY THOMPSON BR AT CONCRETE, WA",48.5404,-121.743,17110005,PST,1490,cfs,"2019-04-09 05:30:00",3.04,ft,"2019-04-09 05:30:00",5,40.14,85.88,79.09,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12193400
12194000,"SKAGIT RIVER NEAR CONCRETE, WA",48.5243,-121.771,17110007,PST,10500,cfs,"2019-04-09 05:45:00",16.96,ft,"2019-04-09 05:45:00",5,41.49,87.5,82.37,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12194000
12199000,"SKAGIT RIVER NEAR SEDRO WOOLLEY, WA",48.484,-122.243,17110007,PST,0,,"0000-00-00 00:00:00",25.28,ft,"2019-04-09 05:30:00",0,0,,,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12199000
12200500,"SKAGIT RIVER NEAR MOUNT VERNON, WA",48.4448,-122.335,17110007,PST,11800,cfs,"2019-04-09 05:15:00",13.26,ft,"2019-04-09 05:15:00",5,32.77,88.72,81.22,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12200500
12201500,"SAMISH RIVER NEAR BURLINGTON, WA",48.5459,-122.338,17110002,PST,169,cfs,"2019-04-09 05:00:00",5.14,ft,"2019-04-09 05:00:00",4,10.45,57.29,55.5,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12201500
12201950,"ANDERSON CREEK NEAR BELLINGHAM, WA",48.6737,-122.267,17110002,PST,7.86,cfs,"2019-04-09 05:45:00",1.65,ft,"2019-04-09 05:45:00",0,7.29,39.4,27.67,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12201950
12201960,"BRANNIAN CREEK AT S BAY DR NR WICKERSHAM, WA",48.669,-122.28,17110002,PST,5.13,cfs,"2019-04-09 05:15:00",5.55,ft,"2019-04-09 05:15:00",0,13.9,36.91,36.67,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12201960
12202300,"OLSEN CREEK NEAR BELLINGHAM, WA",48.7512,-122.354,17110002,PST,6.21,cfs,"2019-04-09 04:45:00",5.17,ft,"2019-04-09 04:45:00",0,30.2,50.49,54.38,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12202300
12202310,"CARPENTER CREEK NEAR BELLINGHAM, WA",48.754,-122.354,17110002,PST,1.23,cfs,"2019-04-09 05:15:00",8.44,ft,"2019-04-09 05:15:00",0,30.65,59.42,53.25,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12202310
12202400,"EUCLID CR AT EUCLID AVE AT BELLINGHAM, WA",48.7487,-122.409,17110002,PST,1.26,cfs,"2019-04-09 05:45:00",3.8,ft,"2019-04-09 05:45:00",0,88.25,233.33,203.23,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12202400
12202450,"SILVER BEACH CR AT MAYNARD PL AT BELLINGHAM, WA",48.7693,-122.407,17110002,PST,0.63,cfs,"2019-04-09 05:30:00",3.82,ft,"2019-04-09 05:30:00",0,16.43,56.25,45,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12202450
12205000,"NF NOOKSACK RIVER BL CASCADE CREEK NR GLACIER, WA",48.906,-121.844,17110004,PST,268,cfs,"2019-04-09 05:15:00",3.66,ft,"2019-04-09 05:15:00",4,14.34,59.49,52.57,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12205000
12208000,"MF NOOKSACK RIVER NEAR DEMING, WA",48.7793,-122.107,17110004,PST,488,cfs,"2019-04-09 05:00:00",3.46,ft,"2019-04-09 05:00:00",5,63.1,130.66,97.67,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12208000
12209490,"SKOOKUM CREEK ABOVE DIVERSION NEAR WICKERSHAM, WA",48.6715,-122.14,17110004,PST,133,cfs,"2019-04-09 05:30:00",2.03,ft,"2019-04-09 05:30:00",0,46.67,97.08,76.09,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12209490
12210000,"SF NOOKSACK RIVER AT SAXON BRIDGE, WA",48.6776,-122.167,17110004,PST,982,cfs,"2019-04-09 05:00:00",3.05,ft,"2019-04-09 05:00:00",0,54.78,122.6,88.31,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12210000
12210220,"JONES CREEK AT ACME, WA",48.7184,-122.214,17110004,PST,0,,"0000-00-00 00:00:00",10.22,ft,"2019-04-09 05:45:00",0,0,,,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12210220
12210700,"NOOKSACK RIVER AT NORTH CEDARVILLE, WA",48.8418,-122.294,17110004,PST,2090,cfs,"2019-04-09 05:15:00",139.62,ft,"2019-04-09 05:15:00",0,14.79,69.9,57.27,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12210700
12210900,"ANDERSON CREEK AT SMITH ROAD NEAR GOSHEN, WA",48.8326,-122.339,17110004,PST,16.6,cfs,"2019-04-09 05:30:00",7.29,ft,"2019-04-09 05:30:00",0,48.89,97.65,78.79,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12210900
12211195,"NOOKSACK R OVERFLOW AT HIGHWAY 544 AT EVERSON, WA",48.9201,-122.334,17110001,PST,0,,"0000-00-00 00:00:00",Ssn,ft,"2019-04-09 05:50:00",0,0,,,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12211195
12211200,"NOOKSACK RIVER AT EVERSON, WA",48.9179,-122.348,17110004,PST,2270,cfs,"2019-04-09 05:00:00",74.53,ft,"2019-04-09 05:00:00",0,0,,,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12211200
12212050,"FISHTRAP CREEK AT FRONT STREET AT LYNDEN, WA",48.9387,-122.479,17110004,PST,53.5,cfs,"2019-04-09 05:15:00",3.26,ft,"2019-04-09 05:15:00",0,10.62,69.84,60.77,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12212050
12212390,"BERTRAND CREEK AT INTERNATIONAL BOUNDARY",49.0023,-122.523,,PST,27.7,cfs,"2019-04-09 05:00:00",3.54,ft,"2019-04-09 05:00:00",0,57.1,116.63,83.81,https://waterdata.usgs.gov/nwis/uv?site_no=12212390
12212430,"UNNAMED TRIB TO BERTRAND CR NR H ST NR LYNDEN, WA",48.9982,-122.501,17110004,PST,2.05,cfs,"2019-04-09 05:30:00",1.22,ft,"2019-04-09 05:30:00",0,8.33,37.07,41.08,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12212430
12213100,"NOOKSACK RIVER AT FERNDALE, WA",48.8448,-122.589,17110004,PST,1980,cfs,"2019-04-09 05:30:00",5.64,ft,"2019-04-09 05:30:00",3,9.31,60.18,51.74,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12213100
12213145,"NOOKSACK RIVER AT MARINE DR BR NR BELLINGHAM, WA",48.7913,-122.589,17110004,PST,0,,"0000-00-00 00:00:00",Dis,ft,"2017-10-13 12:00:00",0,0,,,https://waterdata.usgs.gov/wa/nwis/uv?site_no=12213145
12301250,"Tobacco River at Eureka, MT",48.8779,-115.054,17010101,MST,Eqp,cfs,"2019-04-07 11:30:00",3.04,ft,"2019-04-07 11:30:00",0,33.33,29.31,29.31,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12301250
12301933,"Kootenai River bl Libby Dam nr Libby MT",48.4007,-115.319,17010101,MST,4100,cfs,"2019-04-09 06:00:00",17.85,ft,"2019-04-09 06:00:00",5,65.05,101.23,68.98,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12301933
12302055,"Fisher River near Libby MT",48.3556,-115.315,17010102,MST,714,cfs,"2019-04-09 06:45:00",4.48,ft,"2019-04-09 06:45:00",5,39.25,79.55,64.72,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12302055
12304500,"Yaak River near Troy MT",48.5617,-115.97,17010104,MST,820,cfs,"2019-04-09 06:45:00",4.45,ft,"2019-04-09 06:45:00",5,25.07,61.19,50.61,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12304500
12305000,"KOOTENAI RIVER AT LEONIA, ID",48.6175,-116.046,17010104,PST,7420,cfs,"2019-04-09 05:15:00",11.99,ft,"2019-04-09 05:15:00",5,27.88,77.62,63.55,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12305000
12306500,"MOYIE RIVER AT EASTPORT ID",48.9992,-116.18,17010105,PST,569,cfs,"2019-04-09 05:45:00",4.53,ft,"2019-04-09 05:45:00",5,38.74,84.8,63.56,https://waterdata.usgs.gov/id/nwis/uv?site_no=12306500
12308000,"KOOTENAI RIVER BEL MOYIE RIVER NR BONNERS FERRY ID",48.7006,-116.197,17010104,PST,8340,cfs,"2019-04-09 05:30:00",72.6,ft,"2019-04-09 05:30:00",0,12.5,36.42,33.57,https://waterdata.usgs.gov/id/nwis/uv?site_no=12308000
12308500,"KOOTENAI R AT CROSSPORT NR BONNERS FERRY, ID",48.7017,-116.243,17010104,PST,0,,"0000-00-00 00:00:00",62.34,ft,"2019-04-09 05:00:00",0,0,,,https://waterdata.usgs.gov/id/nwis/uv?site_no=12308500
12309500,"KOOTENAI RIVER AT BONNERS FERRY ID",48.6981,-116.312,17010104,PST,0,,"0000-00-00 00:00:00",45.61,ft,"2019-04-09 05:15:00",0,0,,,https://waterdata.usgs.gov/id/nwis/uv?site_no=12309500
12310100,"KOOTENAI RIVER @ TRIBAL HATCHERY NR BONNERS FERRY",48.7053,-116.37,17010104,PST,8270,cfs,"2019-04-09 05:00:00",47,ft,"2019-04-09 05:00:00",0,23.34,55.5,48.33,https://waterdata.usgs.gov/id/nwis/uv?site_no=12310100
12314000,"KOOTENAI R AT KLOCKMANN RANCH NR BONNERS FERRY ID",48.7938,-116.382,17010104,PST,0,,"0000-00-00 00:00:00",41.83,ft,"2019-04-09 05:30:00",0,0,,,https://waterdata.usgs.gov/id/nwis/uv?site_no=12314000
12318500,"KOOTENAI RIVER NR COPELAND ID",48.905,-116.402,17010104,PST,0,,"0000-00-00 00:00:00",40.56,ft,"2019-04-09 05:30:00",0,0,,,https://waterdata.usgs.gov/id/nwis/uv?site_no=12318500
12321500,"BOUNDARY CREEK NR PORTHILL ID",48.9972,-116.569,17010104,PST,172,cfs,"2019-04-09 05:00:00",10.57,ft,"2019-04-09 05:00:00",5,58.41,118.21,90.6,https://waterdata.usgs.gov/id/nwis/uv?site_no=12321500
12322000,"KOOTENAI RIVER AT PORTHILL ID",48.9964,-116.507,17010104,PST,9830,cfs,"2019-04-09 05:45:00",40.05,ft,"2019-04-09 05:45:00",0,20,35.49,36.47,https://waterdata.usgs.gov/id/nwis/uv?site_no=12322000
12323240,"Blacktail Creek at Butte MT",45.9947,-112.536,17010201,MST,116,cfs,"2019-04-09 06:45:00",2.73,ft,"2019-04-09 06:45:00",0,96.67,778.52,579.42,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323240
12323250,"Silver Bow Cr bl Blacktail Cr at Butte MT",45.9969,-112.563,17010201,MST,132,cfs,"2019-04-09 06:45:00",2.67,ft,"2019-04-09 06:45:00",8,97.14,512.62,444.44,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323250
12323600,"Silver Bow Creek at Opportunity MT",46.1078,-112.805,17010201,MST,311,cfs,"2019-04-09 06:45:00",3.46,ft,"2019-04-09 06:45:00",0,96.67,575.93,459.45,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323600
12323670,"Mill Creek nr Anaconda, MT",46.083,-112.917,17010201,MST,50,cfs,"2019-04-09 06:00:00",2.68,ft,"2019-04-09 06:00:00",0,92.86,235.85,220.46,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323670
12323700,"Mill Creek at Opportunity, MT",46.1144,-112.82,17010201,MST,63.6,cfs,"2019-04-09 06:30:00",2.52,ft,"2019-04-09 06:30:00",0,93.75,594.39,529.12,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323700
12323710,"Willow Creek nr Anaconda, MT",46.0645,-112.894,17010201,MST,9.93,cfs,"2019-04-09 06:00:00",2.05,ft,"2019-04-09 06:00:00",0,79.65,241.61,173,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323710
12323720,"Willow Creek at Opportunity, MT",46.1072,-112.811,17010201,MST,73.6,cfs,"2019-04-09 06:30:00",5.1,ft,"2019-04-09 06:30:00",0,93.75,805.25,827.9,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323720
12323750,"Silver Bow Creek at Warm Springs MT",46.1795,-112.781,17010201,MST,427,cfs,"2019-04-09 06:15:00",3.13,ft,"2019-04-09 06:15:00",8,97.06,418.63,380.81,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323750
12323760,"Warm Springs Creek near Anaconda MT",46.1337,-112.903,17010201,MST,137,cfs,"2019-04-09 06:30:00",2.48,ft,"2019-04-09 06:30:00",0,95.24,246.4,251.79,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323760
12323770,"Warm Springs Creek at Warm Springs MT",46.1804,-112.785,17010201,MST,129,cfs,"2019-04-09 06:45:00",3.69,ft,"2019-04-09 06:45:00",8,97.14,339.47,327.83,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323770
12323800,"Clark Fork near Galen MT",46.2082,-112.767,17010201,MST,563,cfs,"2019-04-09 06:30:00",3.31,ft,"2019-04-09 06:30:00",0,96.67,439.84,417.66,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323800
12323840,"Lost Creek near Anaconda MT",46.1613,-112.894,17010201,MST,13.4,cfs,"2019-04-09 06:00:00",2.98,ft,"2019-04-09 06:00:00",0,92.86,236.33,220.76,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323840
12323850,"Lost Creek near Galen, MT",46.2186,-112.774,17010201,MST,106,cfs,"2019-04-09 06:30:00",2.41,ft,"2019-04-09 06:30:00",0,93.75,230.94,233.74,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12323850
12324200,"Clark Fork at Deer Lodge MT",46.3977,-112.743,17010201,MST,890,cfs,"2019-04-09 06:30:00",3.77,ft,"2019-04-09 06:30:00",8,97.5,335.85,339.29,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12324200
12324400,"Clark Fork ab Little Blackfoot R nr Garrison MT",46.5109,-112.79,17010201,MST,1070,cfs,"2019-04-09 06:45:00",5.11,ft,"2019-04-09 06:45:00",0,90,340.76,349.3,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12324400
12324590,"Little Blackfoot River near Garrison MT",46.5195,-112.793,17010201,MST,847,cfs,"2019-04-09 06:30:00",2.99,ft,"2019-04-09 06:30:00",8,97.83,572.3,431.75,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12324590
12324680,"Clark Fork at Goldcreek MT",46.59,-112.929,17010201,MST,1970,cfs,"2019-04-09 06:00:00",6.32,ft,"2019-04-09 06:00:00",8,97.56,397.98,359.95,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12324680
12325000,"Georgetown Lake near Philipsburg, MT",46.2152,-113.279,17010202,MST,0,,"0000-00-00 00:00:00",6428.57,ft,"2019-04-09 06:15:00",0,0,,,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12325000
12325500,"Flint Creek near Southern Cross MT",46.2327,-113.3,17010202,MST,26.3,cfs,"2019-04-09 05:45:00",0.76,ft,"2019-04-09 05:45:00",5,58.47,128.29,103.71,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12325500
12329500,"Flint Creek at Maxville MT",46.4638,-113.24,17010202,MST,524,cfs,"2019-04-09 05:45:00",4.71,ft,"2019-04-09 05:45:00",8,98.7,659.95,511.27,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12329500
12330000,"Boulder Creek at Maxville MT",46.4717,-113.236,17010202,MST,36.9,cfs,"2019-04-09 06:30:00",1.58,ft,"2019-04-09 06:30:00",7,93.45,171.63,158.1,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12330000
12331500,"Flint Creek near Drummond MT",46.6287,-113.151,17010202,MST,922,cfs,"2019-04-09 05:30:00",4.57,ft,"2019-04-09 05:30:00",0,96.15,731.75,607.62,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12331500
12331800,"Clark Fork near Drummond MT",46.7119,-113.331,17010201,MST,3820,cfs,"2019-04-09 06:15:00",6.92,ft,"2019-04-09 06:15:00",0,96.15,580.55,498.12,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12331800
12332000,"Middle Fork Rock Cr nr Philipsburg MT",46.1846,-113.502,17010202,MST,162,cfs,"2019-04-09 06:15:00",2.08,ft,"2019-04-09 06:15:00",8,98.77,376.74,318.4,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12332000
12334510,"Rock Creek near Clinton MT",46.7223,-113.683,17010201,MST,987,cfs,"2019-04-09 05:45:00",6.1,ft,"2019-04-09 05:45:00",7,95.7,288.6,239.69,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12334510
12334550,"Clark Fork at Turah Bridge nr Bonner MT",46.8259,-113.814,17010201,MST,4900,cfs,"2019-04-09 06:30:00",5.66,ft,"2019-04-09 06:30:00",8,96.97,390.44,362.67,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12334550
12335100,"Blackfoot R ab Nevada Cr nr Helmville MT",46.9188,-113.015,17010203,MST,334,cfs,"2019-04-09 06:45:00",4.31,ft,"2019-04-09 06:45:00",0,80.61,158.29,133.04,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12335100
12335500,"Nevada Cr ab reservoir, nr Helmville, MT",46.7778,-112.768,17010203,MST,511,cfs,"2019-04-09 06:45:00",4.3,ft,"2019-04-09 06:45:00",8,98.73,1174.71,789.19,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12335500
12338300,"NF Blackfoot R ab Dry Gulch nr Ovando MT",46.9795,-113.092,17010203,MST,191,cfs,"2019-04-09 06:00:00",2.79,ft,"2019-04-09 06:00:00",0,53.83,106.11,80.59,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12338300
12340000,"Blackfoot River near Bonner MT",46.8994,-113.756,17010203,MST,3280,cfs,"2019-04-09 06:45:00",4.71,ft,"2019-04-09 06:45:00",7,92.07,241.18,202.59,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12340000
12340500,"Clark Fork above Missoula MT",46.8772,-113.932,17010204,MST,8410,cfs,"2019-04-09 06:00:00",6.11,ft,"2019-04-09 06:00:00",8,98.89,339.11,270.73,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12340500
12342500,"West Fork Bitterroot River nr Conner MT",45.7248,-114.282,17010205,MST,191,cfs,"2019-04-09 06:15:00",1.72,ft,"2019-04-09 06:15:00",6,76.29,178.5,127.14,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12342500
12344000,"Bitterroot River near Darby MT",45.972,-114.141,17010205,MST,2050,cfs,"2019-04-09 06:15:00",3.75,ft,"2019-04-09 06:15:00",7,97.16,359.65,279.09,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12344000
12350250,"Bitterroot River at Bell Crossing nr Victor MT",46.4432,-114.124,17010205,MST,4870,cfs,"2019-04-09 06:45:00",6.79,ft,"2019-04-09 06:45:00",0,94.44,340.56,314.91,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12350250
12352500,"Bitterroot River near Missoula MT",46.8317,-114.055,17010205,MST,4400,cfs,"2019-04-09 06:45:00",5.93,ft,"2019-04-09 06:45:00",7,94.09,215.69,196.97,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12352500
12353000,"Clark Fork below Missoula MT",46.8686,-114.128,17010204,MST,12300,cfs,"2019-04-09 06:00:00",5.45,ft,"2019-04-09 06:00:00",7,98.88,285.38,237.52,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12353000
12354000,"St. Regis River near St. Regis, MT",47.2967,-115.123,17010204,MST,977,cfs,"2019-04-09 06:45:00",3.86,ft,"2019-04-09 06:45:00",5,49.68,99.69,90.78,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12354000
12354500,"Clark Fork at St. Regis MT",47.3016,-115.087,17010204,MST,14500,cfs,"2019-04-09 06:45:00",10.05,ft,"2019-04-09 06:45:00",7,92.98,224.98,195.16,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12354500
12355000,"Flathead River at Flathead British Columbia",49.0012,-114.476,,MST,305,cfs,"2019-04-09 06:45:00",4.56,ft,"2019-04-09 06:45:00",5,46.13,93.13,61.35,https://waterdata.usgs.gov/nwis/uv?site_no=12355000
12355342,"Hallowat Creek abv Kletomus Creek, near Olney, MT",48.6101,-114.382,17010206,MST,Rat,cfs,"2019-03-28 11:45:00",2.48,ft,"2019-03-28 11:45:00",0,0,,,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12355342
12355347,"Big Creek below Lookout Creek, near Apgar, MT",48.5977,-114.225,17010206,MST,0,,"0000-00-00 00:00:00",2.2,ft,"2019-04-09 06:30:00",0,0,,,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12355347
12355500,"N F Flathead River nr Columbia Falls MT",48.4958,-114.127,17010206,MST,1970,cfs,"2019-04-09 06:45:00",3.08,ft,"2019-04-09 06:45:00",5,52.61,103.14,87.07,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12355500
12357800,"Snyder Creek nr mouth, nr West Glacier, MT",48.6164,-113.876,17010207,MST,0,,"0000-00-00 00:00:00",3.49,ft,"2019-04-09 06:40:00",0,0,,,https://waterdata.usgs.gov/mt/nwis/uv?site_no=12357800
