site_no,station_nm,dec_lat_va,dec_long_va,huc_cd,tz_cd,flow,flow_unit,flow_dt,stage,stage_unit,stage_dt,class,percentile,percent_median,percent_mean,url
09222400,"MUDDY CREEK NEAR HAMPTON, WY",41.538,-110.229,14040108,MST,Ice,cfs,"2021-02-12 12:00:00",3.46,ft,"2021-02-12 12:00:00",0,85.71,2400,2057.14,https://waterdata.usgs.gov/monitoring-location/09222400
09223000,"HAMS FORK BELOW POLE CREEK, NEAR FRONTIER, WY",42.1109,-110.709,14040107,MST,Ice,cfs,"2021-02-12 12:45:00",3.49,ft,"2021-02-12 12:45:00",0,98.53,964.29,927.2,https://waterdata.usgs.gov/monitoring-location/09223000
09224700,"BLACKS FORK NEAR LITTLE AMERICA, WY",41.5461,-109.693,14040107,MST,Bkw,cfs,"2021-02-12 12:00:00",3.82,ft,"2021-02-12 12:00:00",0,57.45,126.25,75.89,https://waterdata.usgs.gov/monitoring-location/09224700
09229500,"HENRYS FORK NEAR MANILA, UT",41.011,-109.674,14040106,MST,Ice,cfs,"2021-02-12 12:15:00",3.58,ft,"2021-02-12 12:15:00",0,82.68,140.48,125.91,https://waterdata.usgs.gov/monitoring-location/09229500
09234500,"GREEN RIVER NEAR GREENDALE, UT",40.9083,-109.423,14040106,MST,881,cfs,"2021-02-12 12:30:00",8.24,ft,"2021-02-12 12:30:00",4,12.99,47.88,45.76,https://waterdata.usgs.gov/monitoring-location/09234500
09237450,"YAMPA RIVER ABOVE STAGECOACH RESERVOIR, CO",40.2643,-106.892,14050001,MST,Ice,cfs,"2021-02-12 12:45:00",3.36,ft,"2021-02-12 12:45:00",0,96.97,953.27,895.19,https://waterdata.usgs.gov/monitoring-location/09237450
09237500,"YAMPA RIVER BELOW STAGECOACH RESERVOIR, CO",40.2865,-106.829,14050001,MST,40.9,cfs,"2021-02-12 12:00:00",2.68,ft,"2021-02-12 12:00:00",4,18.79,74.36,72.03,https://waterdata.usgs.gov/monitoring-location/09237500
09238900,"FISH CR AT UPPER STA NR STEAMBOAT SPRINGS, CO",40.475,-106.787,14050001,MST,Ice,cfs,"2021-02-12 12:45:00",Ice,ft,"2021-02-12 12:45:00",0,97.73,1544.2,1352.84,https://waterdata.usgs.gov/monitoring-location/09238900
09239500,"YAMPA RIVER AT STEAMBOAT SPRINGS, CO",40.483,-106.832,14050001,MST,Ice,cfs,"2021-02-12 12:15:00",Ice,ft,"2021-02-12 12:15:00",0,9.94,70.36,69.37,https://waterdata.usgs.gov/monitoring-location/09239500
09240020,"YAMPA RIVER BELOW SODA CREEK AT STEAMBOAT SPGS, CO",40.4892,-106.842,14050001,MST,82.3,cfs,"2020-09-01 01:15:00",2.48,ft,"2020-09-01 01:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/09240020
09242500,"ELK RIVER NEAR MILNER, CO.",40.5147,-106.954,14050001,MST,Ice,cfs,"2021-02-12 12:30:00",Ice,ft,"2021-02-12 12:30:00",0,97.83,1505.88,1504.11,https://waterdata.usgs.gov/monitoring-location/09242500
09244490,"YAMPA RIVER ABOVE ELKHEAD CREEK NEAR HAYDEN, CO",40.5179,-107.399,14050001,MST,Ice,cfs,"2021-02-12 12:45:00",1.89,ft,"2021-02-12 12:45:00",0,93.75,163.72,169.94,https://waterdata.usgs.gov/monitoring-location/09244490
09246200,"ELKHEAD CREEK ABOVE LONG GULCH, NEAR HAYDEN, CO",40.5916,-107.321,14050001,MST,Ice,cfs,"2021-02-12 12:15:00",Ice,ft,"2021-02-12 12:15:00",0,95.77,502.72,396.35,https://waterdata.usgs.gov/monitoring-location/09246200
09246500,"ELKHEAD CREEK NEAR CRAIG, CO",40.5311,-107.436,14050001,MST,Bkw,cfs,"2021-02-09 10:45:00",1.89,ft,"2021-02-09 10:45:00",0,83.31,215,132.04,https://waterdata.usgs.gov/monitoring-location/09246500
09247600,"YAMPA RIVER BELOW CRAIG, CO.",40.4808,-107.614,14050001,MST,Ice,cfs,"2021-02-12 12:15:00",Ice,ft,"2021-02-12 12:15:00",0,90,136.03,140.79,https://waterdata.usgs.gov/monitoring-location/09247600
09251000,"YAMPA RIVER NEAR MAYBELL, CO",40.5027,-108.033,14050002,MST,Ice,cfs,"2021-02-12 12:15:00",Ice,ft,"2021-02-12 12:15:00",0,95.42,269.97,237.12,https://waterdata.usgs.gov/monitoring-location/09251000
09253000,"LITTLE SNAKE RIVER NEAR SLATER, CO",40.9994,-107.143,14050003,MST,Ice,cfs,"2021-02-12 12:45:00",4.3,ft,"2021-02-12 12:45:00",0,98.61,796.77,735.34,https://waterdata.usgs.gov/monitoring-location/09253000
09255000,"SLATER FORK NEAR SLATER, CO",40.9825,-107.383,14050003,MST,Ice,cfs,"2021-02-12 12:45:00",Ice,ft,"2021-02-12 12:45:00",0,91.62,161.76,146.67,https://waterdata.usgs.gov/monitoring-location/09255000
09257000,"LITTLE SNAKE RIVER NEAR DIXON, WY",41.0285,-107.549,14050003,MST,Ice,cfs,"2021-02-12 12:00:00",3.62,ft,"2021-02-12 12:00:00",0,95.18,252.22,178.4,https://waterdata.usgs.gov/monitoring-location/09257000
09258050,"Muddy Creek above Olson Draw, near Dad, WY",41.4783,-107.603,14050004,MST,Ice,cfs,"2021-02-11 13:00:00",11.03,ft,"2021-02-11 13:15:00",0,90,2400,2150.54,https://waterdata.usgs.gov/monitoring-location/09258050
09258980,"MUDDY CREEK BELOW YOUNG DRAW, NEAR BAGGS, WY",41.0682,-107.632,14050004,MST,0.3,cfs,"2021-02-12 12:00:00",1.82,ft,"2021-02-12 12:00:00",0,51.25,103.45,6,https://waterdata.usgs.gov/monitoring-location/09258980
09260000,"LITTLE SNAKE RIVER NEAR LILY, CO",40.549,-108.424,14050003,MST,Ice,cfs,"2021-02-12 12:15:00",Ice,ft,"2021-02-12 12:15:00",0,96.52,616.67,478.82,https://waterdata.usgs.gov/monitoring-location/09260000
09260050,"YAMPA RIVER AT DEERLODGE PARK, CO",40.4516,-108.525,14050002,MST,Ice,cfs,"2021-02-12 12:15:00",3.16,ft,"2021-02-12 12:15:00",0,91.26,193.22,171.64,https://waterdata.usgs.gov/monitoring-location/09260050
09261000,"GREEN RIVER NEAR JENSEN, UT",40.4094,-109.235,14060001,MST,1530,cfs,"2021-02-12 12:30:00",2.27,ft,"2021-02-12 12:30:00",5,35.75,79.48,63.12,https://waterdata.usgs.gov/monitoring-location/09261000
09261700,"BIG BRUSH CRK ABV RED FLEET RES, NR VERNAL, UT",40.5888,-109.465,14060002,MST,9.02,cfs,"2021-02-12 12:00:00",0.13,ft,"2021-02-12 12:00:00",3,5.29,69.38,67.87,https://waterdata.usgs.gov/monitoring-location/09261700
09266500,"ASHLEY CREEK NEAR VERNAL, UT",40.5775,-109.622,14060002,MST,15.1,cfs,"2021-02-12 12:45:00",1.65,ft,"2021-02-12 12:45:00",5,32.75,79.47,74.86,https://waterdata.usgs.gov/monitoring-location/09266500
09272400,"GREEN RIVER AT OURAY, UTAH",40.0847,-109.677,14060003,MST,Ice,cfs,"2021-02-12 12:00:00",16.27,ft,"2021-02-12 12:00:00",0,76.19,118.73,118,https://waterdata.usgs.gov/monitoring-location/09272400
09277500,"DUCHESNE RIVER NEAR TABIONA, UT",40.3002,-110.602,14060003,MST,71.8,cfs,"2021-02-12 12:30:00",1.03,ft,"2021-02-12 12:30:00",4,15.42,80.27,80.6,https://waterdata.usgs.gov/monitoring-location/09277500
09279000,"ROCK CREEK NEAR MOUNTAIN HOME, UT",40.4933,-110.578,14060003,MST,37.5,cfs,"2021-02-12 12:00:00",1.75,ft,"2021-02-12 12:00:00",5,44.92,98.94,88.8,https://waterdata.usgs.gov/monitoring-location/09279000
09285900,"STRAWBERRY RIVER AT PINNACLES NEAR FRUITLAND, UT",40.1272,-110.742,14060004,MST,31.3,cfs,"2021-02-12 12:15:00",1.76,ft,"2021-02-12 12:15:00",0,34.76,97.36,94.76,https://waterdata.usgs.gov/monitoring-location/09285900
09288000,"CURRANT CREEK NEAR FRUITLAND, UT",40.2002,-110.908,14060004,MST,26.6,cfs,"2021-02-12 12:45:00",1.36,ft,"2021-02-12 12:45:00",4,23.19,88.08,85.56,https://waterdata.usgs.gov/monitoring-location/09288000
09288180,"STRAWBERRY RIVER NEAR DUCHESNE, UT",40.1547,-110.555,14060004,MST,Ice,cfs,"2021-02-12 12:00:00",6.78,ft,"2021-02-12 12:00:00",0,97.17,392.36,352.28,https://waterdata.usgs.gov/monitoring-location/09288180
09289500,"LAKE FORK RIVER AB MOON LAKE, NR MOUNTAIN HOME, UT",40.6066,-110.527,14060003,MST,Ice,cfs,"2021-02-12 12:45:00",1.97,ft,"2021-02-12 12:45:00",0,89.22,136.67,133.01,https://waterdata.usgs.gov/monitoring-location/09289500
09291000,"LAKE FORK RIVER BL MOON LAKE NR MOUNTAIN HOME, UT",40.5563,-110.485,14060003,MST,5.6,cfs,"2021-02-12 11:45:00",1.01,ft,"2021-02-12 11:45:00",6,84.34,,255.71,https://waterdata.usgs.gov/monitoring-location/09291000
09292000,"YELLOWSTONE R @ BRIDGE CMPGRND NR ALTONAH, UT",40.5463,-110.334,14060003,MST,Ice,cfs,"2021-02-12 12:15:00",4.9,ft,"2021-02-12 12:15:00",0,42.31,98,98.08,https://waterdata.usgs.gov/monitoring-location/09292000
09292500,"YELLOWSTONE RIVER NEAR ALTONAH, UT",40.5119,-110.342,14060003,MST,Ice,cfs,"2021-02-12 12:00:00",0.59,ft,"2021-02-12 12:00:00",0,48.62,98.78,101.3,https://waterdata.usgs.gov/monitoring-location/09292500
09295000,"DUCHESNE RIVER AT MYTON, UT",40.2002,-110.064,14060003,MST,Ice,cfs,"2021-02-12 12:30:00",3.01,ft,"2021-02-12 12:30:00",0,7.83,24.47,24.83,https://waterdata.usgs.gov/monitoring-location/09295000
09295100,"DUCHESNE RIV ABV UINTA RIV, NR RANDLETT, UT",40.2066,-109.86,14060003,MST,Ice,cfs,"2021-02-12 12:45:00",3.67,ft,"2021-02-12 12:45:00",0,63.61,119.5,104.48,https://waterdata.usgs.gov/monitoring-location/09295100
09296800,"UINTA R BLW POWERPLANT DIVERSION, NR NEOLA, UT",40.5913,-110.114,14060003,MST,Ice,cfs,"2021-02-12 12:30:00",4.87,ft,"2021-02-12 12:30:00",0,48,98.62,94.73,https://waterdata.usgs.gov/monitoring-location/09296800
09299500,"WHITEROCKS RIVER NEAR WHITEROCKS, UT",40.5936,-109.932,14060003,MST,Ice,cfs,"2021-02-12 12:30:00",1.8,ft,"2021-02-12 12:30:00",0,45.45,99.23,96.27,https://waterdata.usgs.gov/monitoring-location/09299500
09301500,"UINTA RIVER AT RANDLETT, UT",40.2336,-109.804,14060003,MST,Ice,cfs,"2021-02-08 02:30:00",4.69,ft,"2021-02-04 07:45:00",0,3.57,10.74,7.07,https://waterdata.usgs.gov/monitoring-location/09301500
09302000,"DUCHESNE RIVER NEAR RANDLETT, UT",40.2103,-109.781,14060003,MST,Ice,cfs,"2021-02-12 12:00:00",5.54,ft,"2021-02-12 12:00:00",0,16.53,37.03,36.93,https://waterdata.usgs.gov/monitoring-location/09302000
09304200,"WHITE RIVER ABOVE COAL CREEK NEAR MEEKER, CO",40.005,-107.825,14050005,MST,252,cfs,"2021-02-12 12:15:00",1.84,ft,"2021-02-12 12:15:00",4,23.72,87.65,87.78,https://waterdata.usgs.gov/monitoring-location/09304200
09304500,"WHITE RIVER NEAR MEEKER, CO.",40.0336,-107.862,14050005,MST,281,cfs,"2021-02-12 12:00:00",2.51,ft,"2021-02-12 12:00:00",5,25.94,91.38,90.79,https://waterdata.usgs.gov/monitoring-location/09304500
09304800,"WHITE RIVER BELOW MEEKER, CO",40.0226,-108.12,14050005,MST,Ice,cfs,"2021-02-12 12:30:00",Ice,ft,"2021-02-12 12:30:00",0,98.33,385.29,382.01,https://waterdata.usgs.gov/monitoring-location/09304800
09306200,"PICEANCE CREEK BL RYAN GULCH, NR RIO BLANCO, CO.",39.9211,-108.298,14050006,MST,Ice,cfs,"2021-02-12 12:45:00",Ice,ft,"2021-02-12 12:45:00",0,98.18,900,833.74,https://waterdata.usgs.gov/monitoring-location/09306200
09306222,"PICEANCE CREEK AT WHITE RIVER, CO",40.078,-108.236,14050005,MST,Ice,cfs,"2021-02-12 12:30:00",2.04,ft,"2021-02-12 12:30:00",0,20.11,71.25,65.44,https://waterdata.usgs.gov/monitoring-location/09306222
09306242,"CORRAL GULCH NEAR RANGELY, CO",39.9202,-108.473,14050006,MST,0.21,cfs,"2021-02-12 12:45:00",1.14,ft,"2021-02-12 12:45:00",4,20,44.68,36.21,https://waterdata.usgs.gov/monitoring-location/09306242
09306255,"YELLOW CREEK NEAR WHITE RIVER, CO.",40.1686,-108.401,14050007,MST,Ice,cfs,"2021-02-12 12:15:00",Ice,ft,"2021-02-12 12:15:00",0,17.5,50,39.68,https://waterdata.usgs.gov/monitoring-location/09306255
09306290,"WHITE RIVER BELOW BOISE CREEK, NEAR RANGELY, CO.",40.1797,-108.565,14050007,MST,Ice,cfs,"2021-02-12 12:45:00",Ice,ft,"2021-02-12 12:45:00",0,97.37,351.21,340.86,https://waterdata.usgs.gov/monitoring-location/09306290
09306500,"WHITE RIVER NEAR WATSON, UTAH",39.9789,-109.179,14050007,MST,Ice,cfs,"2021-02-12 12:45:00",1.84,ft,"2021-02-12 12:45:00",0,10.88,74.97,68.95,https://waterdata.usgs.gov/monitoring-location/09306500
09309600,"FAIRVIEW TUNNEL NEAR FAIRVIEW, UT",39.6675,-111.312,16030004,MST,Ssn,cfs,"2021-02-12 12:15:00",Ssn,ft,"2021-02-12 12:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/09309600
09310500,"FISH CREEK ABOVE RESERVOIR, NEAR SCOFIELD, UT",39.7744,-111.191,14060007,MST,Ice,cfs,"2021-02-08 05:30:00",0.68,ft,"2021-02-12 12:15:00",0,1.22,10.88,10.09,https://waterdata.usgs.gov/monitoring-location/09310500
09310700,"MUD CRK BL WINTER QUARTERS CYN @ SCOFIELD, UT",39.7216,-111.161,14060007,MST,20,cfs,"2021-02-12 12:00:00",2.36,ft,"2021-02-12 12:00:00",7,95.55,225.73,221.48,https://waterdata.usgs.gov/monitoring-location/09310700
09312600,"WHITE R BL TABBYUNE CRK NR SOLDIER SUMMIT, UT",39.8758,-111.037,14060007,MST,Ice,cfs,"2021-02-12 12:15:00",2.45,ft,"2021-02-12 12:15:00",0,98.15,492.11,440,https://waterdata.usgs.gov/monitoring-location/09312600
09314500,"PRICE RIVER AT WOODSIDE, UT",39.2644,-110.343,14060007,MST,Ice,cfs,"2021-02-12 12:30:00",7.59,ft,"2021-02-12 12:30:00",0,95.39,297.5,246.73,https://waterdata.usgs.gov/monitoring-location/09314500
09315000,"GREEN RIVER AT GREEN RIVER, UT",38.9861,-110.151,14060008,MST,1980,cfs,"2021-02-12 12:45:00",5.83,ft,"2021-02-12 12:45:00",5,35.19,86.46,74.98,https://waterdata.usgs.gov/monitoring-location/09315000
09319000,"EPHRAIM TUNNEL NEAR EPHRAIM, UT",39.3297,-111.432,14060009,MST,Ssn,cfs,"2021-02-12 12:00:00",Ssn,ft,"2021-02-12 12:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/09319000
09326500,"FERRON CREEK (UPPER STATION) NEAR FERRON, UT",39.1041,-111.217,14060009,MST,Ice,cfs,"2021-02-12 12:15:00",5.81,ft,"2021-02-12 12:15:00",0,95.26,236.67,209.23,https://waterdata.usgs.gov/monitoring-location/09326500
09328500,"SAN RAFAEL RIVER NEAR GREEN RIVER, UT",38.8583,-110.37,14060009,MST,Ice,cfs,"2021-02-12 12:30:00",5.18,ft,"2021-02-12 12:30:00",0,11.83,45.56,35.38,https://waterdata.usgs.gov/monitoring-location/09328500
09328910,"SAN RAFAEL RIVER AT MOUTH NEAR GREEN RIVER, UT",38.7578,-110.144,14060009,MST,Ice,cfs,"2021-02-12 12:15:00",7.55,ft,"2021-02-12 12:15:00",0,36.13,48.12,41.41,https://waterdata.usgs.gov/monitoring-location/09328910
09328920,"GREEN RIVER AT MINERAL BOTTOM NR CYNLNDS NTL PARK",38.524,-109.994,14060008,MST,2030,cfs,"2021-02-12 12:15:00",6.01,ft,"2021-02-12 12:15:00",0,14.29,53.77,53.68,https://waterdata.usgs.gov/monitoring-location/09328920
09328990,"COLORADO RIVER AB DIRTY DEVIL RIVER NR HITE, UT",37.8915,-110.371,14070001,MST,0,,"0000-00-00 00:00:00",3596,ft,"2021-02-12 12:45:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/09328990
09329050,"SEVEN MILE CREEK NEAR FISH LAKE, UT",38.6278,-111.648,14070003,MST,5.34,cfs,"2021-02-12 12:45:00",4.19,ft,"2021-02-12 12:45:00",4,23,82.15,80.91,https://waterdata.usgs.gov/monitoring-location/09329050
09330000,"FREMONT RIVER NEAR BICKNELL, UT",38.3069,-111.519,14070003,MST,73.1,cfs,"2021-02-12 12:45:00",4.13,ft,"2021-02-12 12:45:00",4,12.9,83.16,82.28,https://waterdata.usgs.gov/monitoring-location/09330000
09330500,"MUDDY CREEK NEAR EMERY, UT",38.9911,-111.254,14070002,MST,Ice,cfs,"2021-02-12 12:30:00",3.11,ft,"2021-02-12 12:30:00",0,42.57,90.89,86.51,https://waterdata.usgs.gov/monitoring-location/09330500
09333500,"DIRTY DEVIL R AB POISON SP WSH NR HANKSVILLE UT",38.0942,-110.407,14070004,MST,81.8,cfs,"2021-02-12 12:30:00",6.88,ft,"2021-02-12 12:30:00",4,10.73,65.44,62.77,https://waterdata.usgs.gov/monitoring-location/09333500
09337000,"PINE CREEK NEAR ESCALANTE, UT",37.8625,-111.636,14070005,MST,Ice,cfs,"2021-02-12 12:45:00",1.45,ft,"2021-02-12 12:45:00",0,38.24,72.73,68.38,https://waterdata.usgs.gov/monitoring-location/09337000
09337500,"ESCALANTE RIVER NEAR ESCALANTE, UT",37.778,-111.575,14070005,MST,Ice,cfs,"2021-02-12 12:15:00",1.32,ft,"2021-02-12 12:15:00",0,6.69,24.12,17.23,https://waterdata.usgs.gov/monitoring-location/09337500
09342500,"SAN JUAN RIVER AT PAGOSA SPRINGS, CO",37.2655,-107.011,14080101,MST,51.5,cfs,"2021-02-12 12:00:00",3.38,ft,"2021-02-12 12:00:00",5,37.81,90.35,82.73,https://waterdata.usgs.gov/monitoring-location/09342500
09346400,"SAN JUAN RIVER NEAR CARRACAS, CO.",37.0136,-107.312,14080101,MST,Ice,cfs,"2021-02-12 12:15:00",2.46,ft,"2021-02-12 12:15:00",0,62.14,117.01,89.17,https://waterdata.usgs.gov/monitoring-location/09346400
09349800,"PIEDRA RIVER NEAR ARBOLES, CO.",37.0883,-107.398,14080102,MST,Ice,cfs,"2021-02-12 12:15:00",0.87,ft,"2021-02-12 12:15:00",0,19.1,74.49,56.22,https://waterdata.usgs.gov/monitoring-location/09349800
09352800,"LOS PINOS R ABV VALLECITO RES NR BAYFIELD, CO",37.4147,-107.513,14080101,MST,Ice,cfs,"2021-02-12 12:45:00",3.3,ft,"2021-02-12 12:45:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/09352800
09352900,"VALLECITO CREEK NEAR BAYFIELD, CO.",37.4775,-107.544,14080101,MST,Ice,cfs,"2021-02-12 12:45:00",0.61,ft,"2021-02-12 12:45:00",0,34.46,84.5,82.52,https://waterdata.usgs.gov/monitoring-location/09352900
09353800,"LOS PINOS RIVER NEAR IGNACIO, CO",37.1661,-107.582,14080101,MST,Ice,cfs,"2021-02-12 12:45:00",1.36,ft,"2021-02-12 12:45:00",0,4.76,13.14,5.74,https://waterdata.usgs.gov/monitoring-location/09353800
09354500,"LOS PINOS RIVER AT LA BOCA, CO.",37.0094,-107.6,14080101,MST,Ice,cfs,"2021-02-12 12:30:00",3.14,ft,"2021-02-12 12:30:00",0,7.52,45.29,26.49,https://waterdata.usgs.gov/monitoring-location/09354500
09355500,"SAN JUAN RIVER NEAR ARCHULETA, NM",36.8019,-107.699,14080101,MST,387,cfs,"2021-02-12 12:30:00",2.88,ft,"2021-02-12 12:30:00",4,21.73,74.14,44.9,https://waterdata.usgs.gov/monitoring-location/09355500
09357000,"SAN JUAN RIVER AT BLOOMFIELD, NM",36.6997,-107.981,14080101,MST,373,cfs,"2021-02-12 12:45:00",3.77,ft,"2021-02-12 12:45:00",0,56.96,132.5,74.14,https://waterdata.usgs.gov/monitoring-location/09357000
09357700,"SAN JUAN R AT BOLACK RANCH BRDG NR FARMINGTON NM",36.7079,-108.15,14080101,MST,397,cfs,"2021-02-12 12:30:00",8.85,ft,"2021-02-12 12:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/09357700
09358000,"ANIMAS RIVER AT SILVERTON, CO.",37.8111,-107.659,14080104,MST,Ice,cfs,"2021-02-12 12:00:00",Ice,ft,"2021-02-12 12:00:00",0,96.43,1348.21,1284.56,https://waterdata.usgs.gov/monitoring-location/09358000
09358550,"CEMENT CREEK AT SILVERTON, CO",37.8197,-107.664,14080104,MST,Ice,cfs,"2021-02-12 12:00:00",0.75,ft,"2021-02-12 12:00:00",0,27.82,89.6,87.98,https://waterdata.usgs.gov/monitoring-location/09358550
09359010,"MINERAL CREEK AT SILVERTON, CO",37.8028,-107.673,14080104,MST,Ice,cfs,"2021-02-12 12:30:00",Ice,ft,"2021-02-12 12:30:00",0,6.62,76.65,73.34,https://waterdata.usgs.gov/monitoring-location/09359010
09359020,"ANIMAS RIVER BELOW SILVERTON, CO",37.7883,-107.668,14080104,MST,Ice,cfs,"2021-02-12 12:00:00",1.17,ft,"2021-02-12 12:00:00",0,10,81.17,77.87,https://waterdata.usgs.gov/monitoring-location/09359020
09359080,"CASCADE CR ABV CASCADE CR DIVERSION NR ROCKWOOD CO",37.6673,-107.823,14080104,MST,2.52,cfs,"2021-02-12 12:30:00",1.01,ft,"2021-02-12 12:30:00",0,11.11,45.32,46.58,https://waterdata.usgs.gov/monitoring-location/09359080
09359082,"CASCADE CR BLW CASCADE CR DIVERSION NR ROCKWOOD CO",37.667,-107.822,14080104,MST,1.23,cfs,"2021-02-12 12:00:00",1.74,ft,"2021-02-12 12:00:00",0,25,87.23,36.28,https://waterdata.usgs.gov/monitoring-location/09359082
09359500,"ANIMAS RIVER AT TALL TIMBER RESORT ABOVE TACOMA,CO",37.5974,-107.777,14080104,MST,Ice,cfs,"2021-02-12 12:00:00",2.52,ft,"2021-02-12 12:00:00",0,22.18,81.9,79.7,https://waterdata.usgs.gov/monitoring-location/09359500
09361000,"HERMOSA CREEK NEAR HERMOSA, CO.",37.422,-107.845,14080104,MST,Ssn,cfs,"2021-02-12 12:30:00",Ssn,ft,"2021-02-12 12:30:00",0,6.75,61.05,49.45,https://waterdata.usgs.gov/monitoring-location/09361000
09361500,"ANIMAS RIVER AT DURANGO, CO",37.2792,-107.88,14080104,MST,97.4,cfs,"2021-02-12 12:30:00",2.03,ft,"2021-02-12 12:30:00",1,0.9,50.6,48.54,https://waterdata.usgs.gov/monitoring-location/09361500
09362520,"ANIMAS RIVER BLW DURANGO PUMP PLANT NR DURANGO, CO",37.2493,-107.873,14080104,MST,103,cfs,"2021-02-12 12:00:00",2.82,ft,"2021-02-12 12:00:00",0,8.33,53.37,50.35,https://waterdata.usgs.gov/monitoring-location/09362520
09362800,"LEMON RESERVOIR NEAR DURANGO CO",37.3825,-107.663,14080104,MST,0,,"0000-00-00 00:00:00",8084.08,ft,"2021-02-12 12:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/09362800
09363500,"ANIMAS RIVER NEAR CEDAR HILL, NM",37.0366,-107.875,14080104,MST,Ice,cfs,"2021-02-12 12:00:00",Ice,ft,"2021-02-12 12:00:00",0,1.15,16.07,13.85,https://waterdata.usgs.gov/monitoring-location/09363500
09364010,"ANIMAS RIVER BELOW AZTEC, NM",36.8184,-108.023,14080104,MST,179,cfs,"2021-02-12 12:15:00",5.46,ft,"2021-02-12 12:15:00",0,9.6,76.82,52.64,https://waterdata.usgs.gov/monitoring-location/09364010
09364200,"ANIMAS RIVER AT PENNY LANE NEAR FLORA VISTA, NM",36.7836,-108.102,14080104,MST,172,cfs,"2021-02-12 12:00:00",4.01,ft,"2021-02-12 12:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/09364200
09364500,"ANIMAS RIVER AT FARMINGTON, NM",36.7225,-108.202,14080104,MST,187,cfs,"2021-02-12 12:30:00",4.33,ft,"2021-02-12 12:30:00",2,4.34,71.65,63.08,https://waterdata.usgs.gov/monitoring-location/09364500
09365000,"SAN JUAN RIVER AT FARMINGTON, NM",36.723,-108.226,14080105,MST,591,cfs,"2021-02-12 12:00:00",1.54,ft,"2021-02-12 12:00:00",4,20.91,75,55.58,https://waterdata.usgs.gov/monitoring-location/09365000
09367000,"LA PLATA RIVER AT LA PLATA, NM",36.9309,-108.185,14080105,MST,Ice,cfs,"2021-02-12 12:15:00",Ice,ft,"2021-02-12 12:15:00",0,5.56,0.95,0.24,https://waterdata.usgs.gov/monitoring-location/09367000
09367500,"LA PLATA RIVER NEAR FARMINGTON, NM",36.7376,-108.25,14080105,MST,Ice,cfs,"2021-02-12 12:45:00",Ice,ft,"2021-02-12 12:45:00",0,1.88,0.25,0.19,https://waterdata.usgs.gov/monitoring-location/09367500
09367540,"SAN JUAN R NR FRUITLAND, NM",36.7403,-108.403,14080105,MST,512,cfs,"2021-02-12 12:00:00",6.51,ft,"2021-02-12 12:00:00",0,33.33,89.75,89.75,https://waterdata.usgs.gov/monitoring-location/09367540
09367580,"HOGBACK CANAL NEAR WATERFLOW, NM",36.7464,-108.538,14080105,MST,Ssn,cfs,"2021-02-12 12:15:00",Ssn,ft,"2021-02-12 12:15:00",0,75,1076.09,618.17,https://waterdata.usgs.gov/monitoring-location/09367580
09368000,"SAN JUAN RIVER AT SHIPROCK, NM",36.7767,-108.683,14080105,MST,502,cfs,"2021-02-12 12:00:00",7.43,ft,"2021-02-12 12:00:00",3,6.91,57.6,44.97,https://waterdata.usgs.gov/monitoring-location/09368000
09371000,"MANCOS RIVER NEAR TOWAOC, CO.",37.0275,-108.741,14080107,MST,0,cfs,"2021-02-12 11:45:00",0.48,ft,"2021-02-12 11:45:00",2,1.1,,,https://waterdata.usgs.gov/monitoring-location/09371000
09371010,"SAN JUAN RIVER AT FOUR CORNERS, CO",37.0011,-109.03,14080201,MST,546,cfs,"2021-02-12 12:00:00",5.85,ft,"2021-02-12 12:00:00",3,7.91,56.17,45.03,https://waterdata.usgs.gov/monitoring-location/09371010
09371492,"MUD CREEK AT STATE HIGHWAY 32, NEAR CORTEZ, CO.",37.3128,-108.661,14080202,MST,0.9,cfs,"2021-02-12 12:45:00",1.33,ft,"2021-02-12 12:45:00",4,13.46,45,27.27,https://waterdata.usgs.gov/monitoring-location/09371492
09371520,"MCELMO CREEK ABOVE TRAIL CANYON NEAR CORTEZ, CO",37.3267,-108.701,14080202,MST,14.6,cfs,"2021-02-12 11:30:00",2.03,ft,"2021-02-12 11:30:00",0,18.73,66.06,34.56,https://waterdata.usgs.gov/monitoring-location/09371520
09372000,"MCELMO CREEK NEAR COLORADO-UTAH STATE LINE",37.3242,-109.016,14080202,MST,19.4,cfs,"2021-02-12 12:30:00",2.7,ft,"2021-02-12 12:30:00",4,13.05,60.62,45.91,https://waterdata.usgs.gov/monitoring-location/09372000
09378170,"SOUTH CREEK ABOVE RESERVOIR NEAR MONTICELLO, UT",37.8467,-109.37,14080203,MST,Ice,cfs,"2021-02-12 12:00:00",0.12,ft,"2021-02-12 12:00:00",0,11.39,,,https://waterdata.usgs.gov/monitoring-location/09378170
